144,Software Developer,Paybill Indonesia,IOS Developer,paybill.png,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Barat,"Jl. Sukakarya II No.15, Sukagalih, Bandung City",Full Time,Karyawan Tetap,Junior,S1,-,Fresh Graduate,"Candidate must possess at least a Diploma, Bachelor's Degree Computer Science/Information Technology or equivalent","Required skill : IOS platform (Xcode and Objective-C or Swift), Understand service oriented architecture application, RESTful web service (with JSON), Java programming experience is considered as an advantage, Android experience is considered","Required language : English, Bahasa Indonesia",Having 1 year experience in Software Project as mobile programmer is considered as an advantage,Good sense of UI/UX Design,Passionate in creating a handy mobille app for massive user,I can Google it attitude and helpful to others,,,13
145,Software Developer,Geekseat,Experienced PHP Developer,geekseat.png,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Barat,"Jl. Sukarno Hatta, Bandung",Full Time,Karyawan Tetap,Middle,S1,-,Max 30,At least Bachelor Degree from Computer Science/IT major,Min 3 years of commercial programming experience building web application using web technologies,"Strong experience with MySql, Sql Server or similar database management system","Experience with web service integration (SOAP, REST, JSON, XML)",Strong in object oriented programming concept,Deep knowledge on software development life cycle,Fluent in english - both written and verbal,Having professional attitude & desire to pursue top code quality,Able to work in teams with minimum supervision,12
146,Software Developer,PT Tricada Intronik ,Back - End Developer,tricada.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Barat,"Jl. Aria Jipang No. 9, Bandung",Full Time,Karyawan Tetap,Junior,S1,-,Fresh Graduate,Bachelor degree of Computer Science/Informatics or related major,Living/domiciled in Bandung,Applicants should be Indonesian citizen or hold relevant residence status,"Good understanding of : OOAD and OOP, Common programming language (Java,C/C++, C#), Database system and Sql language, Enterprise Web development, REST-SOAP based Web Service, Code versioning tools, System integration and Technology Infrastructure (Unix/Linux OS), Apache Tomcat, JBoss/Wildfly, other Java EE Certified Application Servers",,,,,,13
147,Software Developer,Geekseat,Mobile Apps Developers (Android or IOS),geekseat.png,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Barat,"Jl. Sukarno Hatta, Bandung",Full Time,Karyawan Tetap,Middle,S1,-,Max 30,At least Bachelor Degree from Computer Science/IT major,Min 3 years of commercial programming experience building web application using web technologies,"Experience with Android SDK or Familiar with IOS SDK (UIKit, Cocoa Touch, Core Data, Core Location, etc)","Experience with web service integration (SOAP, REST, JSON, XML)","Knowledge of SQLite, MySql or similar database management system","Experience with Android APIs, Frameworks and Eclipse or Android Studio",Experience with Apple TestFlight,"Experience with version control, continuous integration",Strong in object oriented programming concept,12
148,Software Developer,PT Jasamedika Saranatama,Web Apps Developer,jasamedika.png,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Barat,Kopo Mas Regency No.8i,Full Time,Karyawan Tetap,Senior,S1,-,Max 34,Develop New Product (Software Apps) in Health Care Industry Hospital Management Information System,"Skills requirements : Spring/java ee, Hibernate/iBatis/JDO, JAX-RS",Tools : Webstrom/eclipse/netbeans/intellij IDEA,"Strong knowledge in Algorithm, OOP, ORM, Deesign Pattern and Node.js (is an advantage)",Min 6 years in related field with skill and tools mentioned above,,,,,12
149,Software Developer,PT Mogens Prima Solusindo,"Senior Developer (C#.Net, MVC, Javascript)",mogens.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Barat,Bekasi Timur,Full Time,Karyawan Kontrak,Middle,S1,-,Fresh Graduate,Have a strong & good logic in programming and OOP,"Min 3 years experience as Devevloper C#.Net, MVC, Javascript",Able to work independent or in team,Have a good attitude & communication skill,"Bachelor degree, Majoring in Information Technology or Information System","Create from (screen) and report using C# .Net, MVC, Javascript, HTML5, Microsoft Sql Database 2008",,,,12
150,Software Developer,PT Ezy Informatika,PHP Developer,ezy.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Barat,"Jl. Maleer Indah 3 No.58, Bandung",Part Time,Karyawan Tetap,Junior,D3,-,Max 28,"Honest, responsible, fast learner and dedicated",Able to work individually or in teams,Able to complete deadlines,Mastering PHP (CI Framework),"Mastering MySql database, Postgresql, Jquery, HTML 5/CSS",Able to analyze business flow and communicate in english,Min D3 from reputable University,,,9
151,Software Developer,PT Vox Teneo Indonesia,Mobile Developer,voxteneo.png,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Barat,"Jl. Terusan DR Surya Sumantri Kav 2 No.2, Bandung",Part Time,Karyawan Tetap,Middle,S1,-,Max 30,Min experience 3 years as a mobile developer,Experience with team development and source control management system (Git),Ability to program for Blackberry (Java) and windows phone (C#) is a plus,"Having experience in using Phonegap or Xamarin and HTML5, CSS3, Javascript, Jquery is a plus",Show personal interest for new technologies in the sector,Programming experience in Android or IOS (Objective C or swift),,,,11
152,Software Developer,Octagon Studio,Unity 3D - Mobile Apps Developer,octagon.png,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Barat,"Jl. Lamping No.14, Bandung",Full Time,Karyawan Kontrak,Middle,S1,-,Max 28,At least 2 years experience in Android or IOS development,A passion for delightful mobile user experience,Apps you've shipped on the store that you're proud to share,A hunger for a fast-paced product-environment,Enthusiasm to work within a multinational team,You must be willing to work in Bandung,Rock-solid Android/java or IOS programming fundamentals,,,10
153,Software Developer,Zasira,Web Developer,zasira.png,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Barat,"Jl. Jendral Sudirman no.446, Bandung",Full Time,Karyawan Kontrak,Junior,S1,-,Fresh Graduate,"Candidate must possess at least a Bachelor's Degree, Engineering (Computer/Telecommunication) or equivalent",At least 2 year of working experience in the related field is required for this position,Required language : Bahasa Indonesia,"Required skill : Good Understanding about OOP and HTML5, CSS3, PHP, Javascript, Ajax",Know about responsive website and bootstrap,Have a knowledge in CI or YII framework are more preferable,Good knowing about SEO,Have a good knowledge in MySql or PostgreSql,,11
154,Software Developer,PT Ezy Informatika,Web Developer,ezy.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Barat,"Jl. Maleer Indah 3 No.58, Bandung",Part Time,Karyawan Tetap,Junior,S1,-,Max 28,"Candidate must possess at least a Bachelor's Degree, Engineering (Computer/Telecommunication) or equivalent","Required skill : MySql, Javascript, Joomla, Wordpress, Website template, PHP",At least 2 years experience in the related field is required for this position,"Candidate must have a strong understanding of UI, cross-browser compatibility, general web functions and standars","Deep expertise and hands on experience with Web Applications and PHP (CI preferred) and familiar with XHTML, HTML 5, Javascript, CSS, Jquery and general Web 2.0 techniques",Applicants must be willing to work in Bandung,Min D3 from reputable University,,,10
155,Software Developer,"Besure, LLC",Web Developer,a1.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Barat,"Jl. Terusan DR Surya Sumantri Kav 2 No.2, Bandung",Full Time,Karyawan Tetap,Middle,S1,-,Max 35,"Candidate must possess at least a Bachelor's Degree, Computer Science/Information Technology or related",At least 3 year of working experience in the related field is required for this position,Proven working experience in web programming,"Strong ability with e-commerce and CMS and content development software such as Zencart, Foswiki, Drupal and Dreamweaver","Good understanding about OOP and HTML5, CSS3, PHP, Javascript, Apache Web Server, XML, Ajax",Good english written and verbal communication skills,"Knowledge of on site SEO and 301/302 401 redirects, user-agent scripting detect, XML sitemap feeds and other technical tactics","Has ability to develop interaction flows, wireframes and interactive mockups of User Interface and experience in UI design",Experience working in an Agile/Scrum development process a plus,10
156,Software Developer,Collaborative Excellence Indonesia,Mobile Apps Developer,collexe.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Timur,"Indragiri No.12-18 No. A9, Surabaya",Full Time,Karyawan Tetap,Junior,S1,-,Fresh Graduate,"Candidate must possess at least a Diploma, Bachelor's Degree Computer Science/Information Technology, Engineering (Computer/Telecommunication) or equivalent",Required skill : .Net(VB/C#) (experienced in other mobile development language or platform are essential),Profession in Xamarin SDK and essentially experience on business apps development,"Required language : English, Bahasa indoensia",At least 2 years experience required,"Essential skill : Experience on web service integration(SOAP,REST,JSON,XML) and development using web technologies, Good understanding of OOP, design patterns and HTML5, Javascript, Jquery, Ajax, PHP",,,,13
157,Software Developer,PT Genesys Integrated Indonesia,Software Architec,genesys.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Timur,"Prapen Indah Timur VII / AD-19, Surabaya",Full Time,Karyawan Tetap,Junior,S1,-,Max 30,"Good understanding about PHP, CSS, HTML, MySql, Javascript and PHP Framework","Well known about JSON, AJAX, HTML5, Plugin and API",Solid experience in OOP ,Experience with PHP Framework at least 1 year and have portfolio project with those framework,Want to learn about laravel,"Knowledgeable about Human-Computer Interaction, Interaction Design or related will be a plus","Candidate must be capable of working in team, and have good working standard","Self-motivated, hardworking, highly responsible",Experience working in an Agile/Scrum development process,11
158,Software Developer,CV. Indosoft,Ember.js (Javascript) Developer,indosoft.png,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Timur,"Ruko Puri Niaga A15 Perum Araya, Malang",Full Time,Karyawan Kontrak,Junior,S1,-,Max 27,"Menguasai Javascript, teerutama sintaks ES6/ECMAScript 2015","Menguasai HTML and CSS/SASS (Compass, Bourbon)","Berpengalaman dalam menggunakan AMD dan CommonJS module definition API, Bower dan NPM, dan pengembangan untuk mobile (IOS/Android) device","Menguasai SQL, REST API development (terutama standar JSONAPI)",Berpengalaman dalam menggunakan Git untuk version control dan Websockets developmenet,Bersedia menggunakan Jira untuk issue tracking dan bug tracking,Dapat menyelidiki dan menyelesaikan masalah platform yang dilaporkan oleh user,,,10
159,Software Developer,PT Genesys Integrated Indonesia,IT Specialist (PHP Developer),genesys.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Timur,"Prapen Indah Timur VII / AD-19, Surabaya",Full Time,Karyawan Tetap,Junior,S1,-,Max 30,"Candidate must possess at least a Bachelor's Degree, Engineering (Electrical/Electronic) or equivalent","Required skill : OOP, Sql Server 2008, ASP Net Programming, VB Net, T-Sql, Javascript + HTML","Preferred skill : SharePoint 2007 or Above, Excelent Work Ethics, Initiative, Self-Motivated and Demonstrated Ability to Deliver High Value Solutions",At least 1 years experience in the related field is required for this position,Applicants must be willing to work in surabaya,"Key Responsibility Areas : Develop SharePoint Web Parts as Required in ASP.Net, Creaet the Sql script and statement required for the project, Test the projects, and Write the documentation for the projects","Candidate must be capable of working in team, and have good working standard","Self-motivated, hardworking, highly responsible",Experience working in an Agile/Scrum development process,11
160,Software Developer,PT Concrete Technology Indonesia,Development Program,concrete.png,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Timur,"Ruko Wadung Asri Permai Blok B-10 Waru, Jl. Raya Wadung Asri 46-48, Sidoarjo",Part Time,Karyawan Tetap,Junior,S1,-,Fresh Graduate,Min S1 Ilmu Komputer,"Menguasai atau sudah pernah mengunakan Ms, Sql, Server","Mempunyai motivasi tinggi, inisiatif dan proaktif",Menguasai pemrograman web,Mampu bekerja dalam tekanan dan dapat bekerjasama dalam tim,Diutamakan 1 tahun berpengalaman dibidang yang sama,"Jujur, teliti dan rajin",,,12
161,Software Developer,PT Sunlight Information Technology,Software Developer,sunlight.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Timur,"Spazio, Surabaya",Full Time,Karyawan Kontrak,Junior,S1,-,Fresh Graduate,"A bachelor degree in Information System, Computer Science or Software Engineering",Good understanding on OOP and UML,Strong analytical skill and Proficient in C# language,Understanding on Software Development Life Cycle (SDLC),Be able to work under pressure,Willing to travel for work,Knowledge on Microsoft Technologies such as ASP.Net and Sharepoint will be a plus point,,,11
162,Software Developer,PT Genesys Integrated Indonesia,IT Specialist (ASP.Net),genesys.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Timur,"Prapen Indah Timur VII / AD-19, Surabaya",Full Time,Karyawan Tetap,Senior,S1,-,Max 35,A bachelor degree in Computer Science or Management Information System,"OOP programming model is a must, knowledge on Model, View, Controller is a plus","Demonstrates expertise in a variety of the field's concepts, practices and procedures, especially in manufacturing industry",At least 5 years experience in the related field or in a related area,,,,,,12
163,Software Developer,PT Andromedia,PHP Developer,andromedia.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Timur,"Bumi Mandiri Tower 2 Lt.12, Surabaya",Full Time,Karyawan Tetap,Middle,D3,-,Max 35,Understand IT development life cycle,Min D3 in Information System/Informatics department,"Fast learner, flexible and like challenge","Teamwork, responsible and strong commitment",Organized-attention to detail,"Experience in HTML, CSS, JS (Angular JS), PHP, YII 1",Understand SQL,,,10
164,Software Developer,PT Rooang Global Creation,Web Product Developer,rooang.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Timur,Surabaya,Full Time,Karyawan Tetap,Middle,S1,3,Max 30,Min 2 years of experience in website development,Expertise in using deep analytics to support decision makng and Scrum/Agile development methodology and experienced working with continuous delivery,Bachelor's degree from reputable university,Expertise in coding/designing a website product is highly preferred,Experience in founding/senior position at a startup is preferred,"Ability to effectively communicate, in verval and writing , and to engage with individuals at levels of the organization, as well as with internal and external customers",This position is located in Surabaya,,,14
165,Software Developer,Collaborative Excellence Indonesia,Web Developer,collexe.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Timur,"Indragiri No.12-18 No. A9, Surabaya",Full Time,Karyawan Kontrak,Junior,S1,-,Fresh Graduate,"Candidate must possess at least a Diploma, Bachelor's Degree Computer Science/Information Technology, Engineering (Computer/Telecommunication) or equivalent",Assist in developing and implementing of web based system for enterprise clients,Potentually involve in system design with flow charts and systems diagrams to assist in system analysis,"Involvement on configures, test, debugs software and documents programs according to the compliance of the company or customer defined standards, policies and procedures",Works with the Business Analysts and Project Leader to clarify requirements and configuration steps for current application requirements,"Works with the Consultant to prepare test data, steps for effective conduct of unit and integration testing",Perfom daily reporting to supervisor & monthly compilation of work progress report for management,,,11
166,Software Developer,PT Karunia Selaras Abadi,Software Engineer,a1.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Timur,"Jl. Krian, Sidomojo",Full Time,Karyawan Tetap,Junior,D3,-,Max 30,"Candidate must possess at least a Diploma, Bachelor's Degree Computer Science/Information Technology, Engineering (Computer/Telecommunication) or equivalent","Strong foundation in OOP languages such as : C#, C++, or Java",Knowledge in structure query language (SQL),A good understanding in web/mobile application development,Willingness to learn new things and ability to learn quickly between projects,Great at problem solving,"Applicants muse be willing to work in Margorejo, Surabaya",,,10
167,Software Developer,Unitedtronik Perkasa Sejahtera,IT Development,a1.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Tengah,"Jl. Batan Selatan No.54, Semarang",Full Time,Karyawan Kontrak,Junior,S1,2.75,Fresh Graduate,Memiliki latar belakang pendidikan Komputer/Teknik Informatika/Sistem Informasi,Memahami MySql/Sql Server (salah satu),Memahami .Net/PHP/Java/Android (salah satu),Mampu bekerja sesuai deadline,Memiliki logika dan kemampuan analisa yang kuat,Mampu belajar dengan cepat,Mampu berbahasa inggris dengan baik merupakan nilai lebih,"Jujur, detail dan teliti serta bertanggung jawab",,12
168,Software Developer,PT Pura Barutama (PURA GROUP ),IT Software Development,pura.png,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Tengah,"Jl. Kersna 77, Jati Wetan, Kudus",Full Time,Karyawan Tetap,Junior,S1,-,Max 28,S1 Teknik Informatika (konsentrasi programmer),"Memahami Java, J2SE, VB, C++, C#, Assembler/PHP, VB, Delphi, Power Builder, Oracle",Mengerti konsep RDBMS & normalisasi tabel database,Pengalaman diutamakan,Dapat membedakan warna dengan baik,,,,,11
169,Software Developer,Impact360 Solutions Sdn Bhd,Mobile Game Developer,impact.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Tengah,Semarang,Full Time,Karyawan Tetap,Middle,D3,-,Max 30,Degree or Diploma in Internet/Web Design/Computer Science/Engineering/Multimedia Technology or any related field,"Must have experience in building games, either as scholl projects or hoby","Experience at HTML, HTML 5, Javascript and CSS","Strong programming skills, able to learn new programming languages quickly",Experience developing web-apps on mobile devices,"Ability to communicate in spoker and written english, work independently in small teams","Keen attention to detail, impeccable sense of design, able to write structured code",,,11
170,Software Developer,PT Rect Media Computindo,Web Developer,rectmedia.png,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Tengah,Semarang,Full Time,Karyawan Tetap,Middle,S1,-,Max 28,Pria/Wanita,"Menguasai HTML, CSS dan Java Script","Menguasai Python, Django Framework","Mampu mengembangkan CMS (Wordpress, Prestashop)",Memiliki akal dan logika yang kuat,Mampu memecahkan masalah secara mandiri,Paham tentang OOP & MVC,Paham tentang Web Service/API 3rd party,Sanggup berdomisili di Semarang atau sekitarnya,12
171,Software Developer,PT Rect Media Computindo,Front End Developer,rectmedia.png,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Tengah,Semarang,Full Time,Karyawan Tetap,Middle,S1,-,Max 28,Pria/Wanita,"Menguasai HTML, CSS dan Java Script",Menguasai Sencha Framework (ExtJS & Sencha Touch),Paham tentang MVC dan Responsive Design,"Menguasai aplikasi Photoshop, CorelDraw/AI",Memiliki kreativitas dan sense of art yang bagus,Disipline dan Inovatif,"Mampu belajar dan pantang menyerah, Mampu bekerja sendiri maupun team",Sanggup berdomisili di Semarang atau sekitarnya,12
172,Software Developer,PT Semis,Senior Developer,semis.png,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Tengah,Solo,Full Time,Karyawan Tetap,Senior,S1,-,Max 35,BS/S1 degree or equivalent,Min 3 years working experience in software development with ASP.Net and VB.Net/C#,"Min 3 years working experience with RDBMS (Oracle, Sql Server, PostgreSql or MySql)",Min 3 year working experience with Javascript and HTML,Understanding of .Net Framework concept,,,,,12
173,System Analyst,"AIVON MEDIATAMA, PT",IT Business Analyst,alvonmediatma.png,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,DKI Jakarta,Jakarta Barat,Part Time,Karyawan Kontrak,Junior,D3,-,Fresh Graduate,Male / Female,Candidate must possess at least a Diploma / Bachelor's Degree ,"Has a good knowledge & experience in: MVC, PHP frontend, Codeigniter, HTML, Javascript, CSS, Photoshop, and know grid in framework",Active person & team work player,Keep update knowledge on new technology and contribute new ideas to the team for better system performance.Keep update your Knowledge on new technology and contribute new ideas to the team for better system performance,,,,,9
174,System Analyst,Kemana Teknologi Solusi PT,System Analyst,kemana.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,DKI Jakarta,Jakarta Pusat,Full Time,Karyawan Kontrak,Middle,D3,-,Fresh Graduate,Education D3/S1 from Information Technology/ Information System/ Computer Science or relevant major disciplines,Minimum 2 years as developer and minimum 1 year as system analyst in ecommerce or Retail Industry,"Deeply understand SDLC, Programming and RDBMS Concepts",Strong analytical skill,Strong knowledge and skill in PHP and MySQL,Ability to work under pressure and achieve target in timely manner,Good in English both written and spoken will be an advantage,,,11
175,System Analyst,Prima Triniti Indonesia PT,IT System Analyst,pim.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,DKI Jakarta,Jakarta Pusat,Full Time,Karyawan Tetap,Middle,S1,-,Max 28,"Diutamakan berpengalaman minimal 2 tahun di bidang digital marketing, social network , database, website dan aplikasi device",Mampu menjelaskan secara komunikatif dengan data akurat,Bersedia ditempatkan di Jakarta,,,,,,,12
176,System Analyst,ABC President Indonesia PT,SAP Analyst FICO,abc.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,DKI Jakarta,Jakarta Raya,Full Time,Karyawan Tetap,Senior,S1,-,Max 35,Bachelor degree (S1) form reputable university,Previous relevant work experience 3 - 5 years as functional SAP FICO,Well in SAP ECC 6.0 system configuration,"Good in microsoft office (excel, word, visio, project and SQL Native)","Good in IMG SAP, LSMW, RFC and BAPI",Good Analytical thinking and problem solving for commercial finance and costing business cycle,,,,12
177,System Analyst,Altama Surya Anugerah PT,System Analyst,altamasurya.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,DKI Jakarta,Jakarta Raya,Full Time,Karyawan Tetap,Junior,S1,-,Max 30,"Wanita, usia max. 30 tahun",Pendidikan min. S1 Sistem Informasi,Pengalaman kerja min 1 tahun di bidang yang sama,"Analisis, teknis, manajerial, dan interpersonal (berkomunikasi dengan orang lain)",Menguasai minimal 1 bahasa pemograman dan Database,Menguasai RDBMS,Mengerti SDLC atau minimal pernah mengikuti implementasi project,,,11
178,System Analyst,Solusi Integrasi Utama PT,System Analyst,siu.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,DKI Jakarta,Jakarta Raya,Part Time,Karyawan Tetap,Junior,S1,-,Fresh Graduate,Minimum Bachelor?s Degree in Information Systems or related subject is preferred,"2 years experience as System Analyst, especially in ERP, Payroll and HR systems",Experience with Linux and PostgreSQL Database on advantage,Must have excellent presentation and communication skill,Good verbal and written communication skills in English would be an added advantage,Capability to work effectively in a team environment,,,,12
179,System Analyst,Lawencon International PT,IT System Analyst,lawencon.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,DKI Jakarta,Jakarta Selatan,Full Time,Karyawan Tetap,Junior,D3,-,Max 28,"Diploma degree of computer science/ information technology, engineering (computer/telecommunication), or equivalent",Good analytical and logical thinking,Experience on IT project (especially software development) is an advantaged,Good communication skill and attractive personality,"Ability on analytical and strategic with good understanding of business processes, practices, and procedures",Knowledge about System Development Life Cycle (SDLC),Insurance product knowledge will be an advantaged,"Knowledge about .NET, SQL Server, Jquerry","Advance in Microsoft excel, good analytical thinking",10
180,System Analyst,Mutiara Ekanatha Asia PT,System Analyst,mmf.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,DKI Jakarta,Jakarta Selatan,Full Time,Karyawan Kontrak,Middle,S1,-,Max 30,Education ?Bachelor Degree or Master Degree of IT,Working experience minimum 2 years,Experience analyst system application E-commerce,"Mastering? to make DFD, ERD, Flowchart, UML etc for documentation",Knowing methodology Scrum ( Preferrable),Can use and make document by Mock Up,,,,10
181,System Analyst,PT Hexaon Business Mitrasindo,Business Analyst,hexaon.png,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,DKI Jakarta,Jakarta Raya,Full Time,Karyawan Kontrak,Junior,S1,-,Fresh Graduate,Bachelor of Computer Science/Information System/any,1 or more year experience in switching/syariah banking/LOS(loan originating system),Good analytical and reporting skills,Good communication skills,Good team work,Have a strong knowledge in switching/syariah banking/LOS (Loan originating system),Understand switching/syariah banking/LOS (Loan originating system) business flow,,,11
182,System Analyst,PT Elixer Reka Digita,IT Business Analyst,elixer.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,DKI Jakarta,Jakarta Raya,Part Time,Karyawan Kontrak,Junior,S1,-,Max 30,Pendidikan minimal S1 (Sistem Informatika atau Teknologi Informasi),Berpengalaman di bidang IT (diutamakan),Berkemampuan baik dalam analisa dan problem solving,Bahasa Inggris baik (diutamakan),"Memiliki kemampuan analisa, inisiatif dan bisa bekerja dalam tim",Memiliki Prsentation skill,,,,8
183,System Analyst,PT Dinamika Maju Bersama,Senior Business Analyst,dinamika.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,DKI Jakarta,Jakarta Raya,Part Time,Karyawan Tetap,Senior,S1,-,Max 35,Male / Female,Good Looking,Degree in Computer Technology /Computer Science /Software Engineering,Good communication skill and having ability to do presentation,Understanding in Banking or telco Industries is more preferable,Highly people and process - oriented,Able to communicate in English ( Oral & written ),Experience min 4 Years,,11
184,System Analyst,ATI Business Group,IT System Analyst,ati.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,DKI Jakarta,Jakarta Raya,Full Time,Karyawan Tetap,Junior,S1,-,Fresh Graduate,"Candidate must possess at least a Diploma, Bachelor's Degree, Computer Science/Information Technology, Engineering (Computer/Telecommunication) or equivalent",At least 1 year of working experience in the related field is required for this position,Good background in Data Base design in MySQL,"Good working knowledge skills with Microsoft Office Products, Microsoft Visio, and Microsoft Project",Strong Knowledge in OOD using UML Tools from Flow Chart/ Business Process Diagram until Class Diagram is a must,"Experience in the development and implementation of standards, procedures and guidelines to support operational processes",Strong project management skills with effective results focus within an information systems environment,"Self-motivated with the ability to prioritize, meet deadlines, and manage changing priorities","Proven ability to be flexible and work hard, both independently and in a team environment, in a high pressure on-call environment with changing priorities",13
185,System Analyst,PT Indonesia Data Pool Services,IT Business Analyst,idps.png,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,DKI Jakarta,Jakarta Raya,Full Time,Karyawan Kontrak,Junior,S1,-,Max 28,Bachelor degree,Good attiude is a must,"Having knowledge to identifies,evaluates,operational processes and prosedures,problems and requirements","Excellent in creating system documentation,database,flowchart,business process,application, and testing","Good leadership skill,iniative,teamwork,integrity, and detail-oriented person.","Good knowledge & experience in MVC,PHP fronted,Codeigniter,HTML,Javascript,CSS,Photoshop, framework",Knowledge in ERP will be a bonus,Highly self motivated and excellent interpersonal skills,Able to work independently with minimal supervision,9
186,System Analyst,PT Kwadran Lima Indonesia,Business Analyst,kwadran.png,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Banten,"BSD, Tangerang Selatan",Full Time,Karyawan Tetap,Senior,S1,2.75,Max 30,Degree in Information Systems-related field with at least 1 - 5 years? experience,"Strong Knowledge in specific line business i.e.? Insurance, Human resource, Manufacturing and Banking","Prior business analysis experience of interfacing between IT Teams and end Users, and translating / documenting business requirements into documents that can be used by IT Teams for development of systems solutions","Strong communication, presentation, analytical and problem solving skills","Strong analytical and product management skills required, including a thorough understanding of how to interpret customer business needs and translate them into application and operational requirements",Collaborate with developers and subject matter experts to establish the technical vision and analyze tradeoffs between usability and performance needs,,,,14
187,System Analyst,PT Synergy First Logistics,Data Analyst Staff,firstlogistic.png,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Banten,Tangerang,Full Time,Karyawan Tetap,Middle,D3,-,Max 30,"Pendidikan minimal D3, Jurusan Statistika/matematika/Fisika Komputasi/Ilmu Komputer/Bisnis",Pengalaman dibidang yang sama minimal 2 tahun,Mempunyai daya analisa dan logika yang tinggi,"Mahir mengoperasikan Microsoft Of?ce (PIVOT, V look up dan H look Up sena fungsi-fungsi excel lainnya) atau mampu menggunakan system data analyst (data analyst software) lainnya",Mempunyai kemampuan interpersonal yang baik,Mampu menggunakan bahasa lnggris minimal pasif,Bersedia ditempatkan di seluruh kantor cabang wilayah Indonesia,,,11
188,System Analyst,Jonas Photo,System Analyst Spv,jonas.png,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Barat,"Jl. Banda, Bandung",Full Time,Karyawan Tetap,Middle,S1,-,Max 32,Candidate must possess at least a Bachelor's Degree / Master's degree from Computer Science/Information Technology especially Information System,Have min 3 years experience as Junior Manager in IT,"Already have experience finished IT project, such as impelemtation ERP","Analytical thinking, team plater, problem solver",Have interest with gadget and latest technology,Have a good communication skill & leadership,Understand about IT Development Documentation,,,11
