243,IT Support,CV Maju Jaya Bandung,243,4,2,1,1,1,0,5,10
244,IT Support,PT Gold Coin Indonesia,244,4,2,3,2,1,1,5,14
245,IT Support,PT Pan Asia Jaya Abadi,245,4,1,3,2,1,2,2,11
246,IT Support,PT Haeng Nam Sejahtera Indonesia,246,4,2,3,1,2,0,5,13
247,IT Support,Highpoint Group,247,4,1,3,1,1,0,5,11
248,IT Support,"PT Fajar Surya Wisesa, Tbk",248,4,2,3,2,2,0,3,12
249,IT Support,PT Datautama Dinamika,249,1,2,1,1,1,0,3,8
250,IT Support,PT Datautama Dinamika,250,2,2,1,1,1,0,3,8
251,IT Support,PT Chakra Naga Furniture,251,2,3,3,1,2,0,3,12
252,Database Administrator,Murfa Surya Mahardika PT,252,5,2,3,2,2,0,5,14
253,Database Administrator,Mitra Transaksi Indonesia PT,253,5,2,3,2,1,0,3,11
254,Database Administrator,PT Dinamika Mitra Sukses Makmur (DMSUM),254,5,2,3,2,2,0,3,12
255,Database Administrator,PT Mitra Adiperkasa Tbk,255,5,2,3,3,3,0,2,13
256,Database Administrator,Bank Tabungan Pensiunan Nasional Tbk (BTPN),256,5,2,3,3,2,0,2,12
257,Database Administrator,PT Potentia HR Consulting,257,5,2,3,3,2,0,3,13
258,Database Administrator,Bahana Sysfo Utama PT,258,5,1,3,2,2,0,2,10
259,Database Administrator,Cigna,259,5,2,3,2,2,0,5,14
260,Database Administrator,Sierad Produce Tbk PT,260,5,2,3,3,3,0,2,13
261,Database Administrator,Collega Inti Pratama PT,261,5,1,3,1,1,0,2,8
262,Database Administrator,Sarana Yukti Bandhana PT,262,5,2,1,1,1,0,5,10
263,Database Administrator,Farida Law Office,263,5,2,3,1,2,0,5,13
264,Database Administrator,Aneka Spring Telekomindo,264,5,1,1,2,2,0,5,11
265,Database Administrator,Alfaonline (Sumber Trijaya Lestari),265,3,1,3,1,2,0,5,12
266,Database Administrator,PT Sriwijaya Air,266,3,2,3,1,2,2,3,13
267,Database Administrator,PT Supermal Karawaci,267,3,2,3,1,1,0,3,10
268,Database Administrator,PT Raksasa Laju Lintang (Ralali.com),268,3,2,1,1,1,0,5,10
269,Database Administrator,PT Raksasa Laju Lintang (Ralali.com),269,3,2,3,1,1,0,5,12
270,Database Administrator,Xtremax Pte.Ltd,270,4,2,3,1,2,0,5,13
271,Database Administrator,PT Prawwathiya Karsa Pradipta,271,4,2,3,2,1,0,2,10
272,Database Administrator,PT Cipta Srigati Lestari (CSL),272,4,2,3,2,1,0,3,11
273,Database Administrator,PT Jaringan VNT Indonesia,273,4,2,3,1,2,0,5,13
274,Database Administrator,PT Mitra Kabel Indonesia (MKI Group),274,1,2,3,1,2,0,1,9
